project,project_root,source,slice_mode,slice_file,entry,mode,returncode,timeout,seconds,summary_ok,has_function_summaries,has_program_summary,entry_seen,worst_mems,weighted_avg_mems,function_count,summary_case_count,call_edge_count,mems,dfs_time,dp_time,reason,notes,log,cmd
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsReqType__type_erased.c,sdsReqType,summary,-11,false,0.359375,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_170850/sds/sds_sds_sds_flat_sdsReqType_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsReqType__type_erased.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,compat_entry,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsReqType__compat_entry.c,sdsReqType,summary,-11,false,0.432843,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_170850/sds/sds_sds_sds_flat_sdsReqType_summary_compat_entry.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsReqType__compat_entry.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__closure.c,sdsclear,summary,-11,false,0.449762,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_170850/sds/sds_sds_sds_flat_sdsclear_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__closure.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__entry_only.c,sdsclear,summary,-11,false,0.364832,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_170850/sds/sds_sds_sds_flat_sdsclear_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__entry_only.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__type_erased.c,sdsclear,summary,-11,false,0.347733,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_170850/sds/sds_sds_sds_flat_sdsclear_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__type_erased.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,compat_entry,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__compat_entry.c,sdsclear,summary,-11,false,0.412135,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_170850/sds/sds_sds_sds_flat_sdsclear_summary_compat_entry.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__compat_entry.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsupdatelen__closure.c,sdsupdatelen,summary,0,false,0.097996,false,true,true,false,N/A,N/A,1,0,0,,,,entry function not found,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_170850/sds/sds_sds_sds_flat_sdsupdatelen_summary_closure.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsupdatelen__closure.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,entry_only,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsupdatelen__entry_only.c,sdsupdatelen,summary,0,false,0.101615,false,true,true,false,N/A,N/A,0,0,0,,,,entry function not found,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_170850/sds/sds_sds_sds_flat_sdsupdatelen_summary_entry_only.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsupdatelen__entry_only.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,type_erased,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsupdatelen__type_erased.c,sdsupdatelen,summary,-8,false,0.383987,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_170850/sds/sds_sds_sds_flat_sdsupdatelen_summary_type_erased.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsupdatelen__type_erased.c
sds,/home/zhangliwei/eppather/testcase/sds,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,compat_entry,/home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsupdatelen__compat_entry.c,sdsupdatelen,summary,-11,false,0.400067,false,false,false,false,,,,,,,,,,,/home/zhangliwei/eppather/testcase/_eppather_runs/20260516_170850/sds/sds_sds_sds_flat_sdsupdatelen_summary_compat_entry.log,/home/zhangliwei/eppather/build/cnip -s --maxloop 2 --maxpaths 80 /home/zhangliwei/eppather/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsupdatelen__compat_entry.c
