project,project_root,source,slice_mode,slice_file,entry,mode,epat_mode,returncode,timeout,seconds,summary_ok,has_function_summaries,has_program_summary,entry_seen,worst_mems,weighted_avg_mems,function_count,summary_case_count,call_edge_count,mems,dfs_time,dp_time,reason,notes,original_returncode,original_timeout,original_log,log,cmd
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,entry_only,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatlen__entry_only.c,sdscatlen,summary,pafi-rs,0,false,0.378020,true,true,true,true,0,0 (equal-weight; volce disabled),1,2,0,,,,,external callee omitted=sdssetlen | external callee omitted=memcpy | external callee omitted=sdsMakeRoomFor | external callee omitted=sdslen,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdscatlen_summary_entry_only.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatlen__entry_only.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatprintf__auto_compat.c,sdscatprintf,summary,pafi-rs,0,false,0.195859,true,true,true,true,2,1 (equal-weight; volce disabled),1,8,0,,,,,,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdscatprintf_summary_auto_compat.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatprintf__auto_compat.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatrepr__closure.c,sdscatrepr,summary,pafi-rs,0,false,3.513465,true,true,true,true,0,0 (equal-weight; volce disabled),5,47,6,,,,,external callee omitted=sdscatprintf | external callee omitted=strlen | external callee omitted=malloc | external callee omitted=vsnprintf | external callee omitted=va_end | external callee omitted=sdsHdrSize | external callee omitted=free | external callee omitted=sdssetalloc | external callee omitted=sdsavail | external callee omitted=va_copy | external callee omitted=memcpy | external callee omitted=sdsReqType | external callee omitted=sdslen | external callee omitted=realloc,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdscatrepr_summary_closure.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatrepr__closure.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,entry_only,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatsds__entry_only.c,sdscatsds,summary,pafi-rs,0,false,0.165996,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,external callee omitted=sdslen | external callee omitted=sdscatlen,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdscatsds_summary_entry_only.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatsds__entry_only.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatvprintf__auto_compat.c,sdscatvprintf,summary,pafi-rs,0,false,0.114949,true,true,true,true,2,1 (equal-weight; volce disabled),1,8,0,,,,,,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdscatvprintf_summary_auto_compat.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscatvprintf__auto_compat.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,entry_only,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__entry_only.c,sdsclear,summary,pafi-rs,0,false,0.159308,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,external callee omitted=sdssetlen,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsclear_summary_entry_only.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsclear__entry_only.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscmp__closure.c,sdscmp,summary,pafi-rs,0,false,0.202223,true,true,true,true,0,0 (equal-weight; volce disabled),1,2,0,,,,,external callee omitted=memcmp | external callee omitted=sdslen,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdscmp_summary_closure.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscmp__closure.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,entry_only,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscpy__entry_only.c,sdscpy,summary,pafi-rs,0,false,0.152343,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,external callee omitted=strlen | external callee omitted=sdscpylen,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdscpy_summary_entry_only.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscpy__entry_only.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscpylen__closure.c,sdscpylen,summary,pafi-rs,0,false,1.996469,true,true,true,true,0,0 (equal-weight; volce disabled),9,31,10,,,,,external callee omitted=free | external callee omitted=memcpy | external callee omitted=malloc | external callee omitted=realloc | external callee omitted=SDS_TYPE_5_LEN,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdscpylen_summary_closure.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdscpylen__closure.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsdup__closure.c,sdsdup,summary,pafi-rs,0,false,0.160640,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,external callee omitted=sdslen | external callee omitted=sdsnewlen,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsdup_summary_closure.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsdup__closure.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsempty__closure.c,sdsempty,summary,pafi-rs,0,false,0.139693,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,external callee omitted=sdsnewlen,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsempty_summary_closure.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsempty__closure.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsfree__closure.c,sdsfree,summary,pafi-rs,0,false,0.276452,true,true,true,true,0,0 (equal-weight; volce disabled),2,3,1,,,,,external callee omitted=free,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsfree_summary_closure.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsfree__closure.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,type_erased,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsfreesplitres__type_erased.c,sdsfreesplitres,summary,pafi-rs,0,false,0.110378,true,true,true,true,0,0 (equal-weight; volce disabled),3,4,1,,,,,external callee omitted=s_free,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsfreesplitres_summary_type_erased.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsfreesplitres__type_erased.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsfromlonglong__auto_compat.c,sdsfromlonglong,summary,pafi-rs,0,false,0.073687,true,true,true,true,0,0 (equal-weight; volce disabled),1,2,0,,,,,,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsfromlonglong_summary_auto_compat.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsfromlonglong__auto_compat.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,entry_only,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsgrowzero__entry_only.c,sdsgrowzero,summary,pafi-rs,0,false,0.253877,true,true,true,true,0,0 (equal-weight; volce disabled),1,3,0,,,,,external callee omitted=sdssetlen | external callee omitted=memset | external callee omitted=sdsMakeRoomFor | external callee omitted=sdslen,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsgrowzero_summary_entry_only.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsgrowzero__entry_only.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsinclen__closure.c,sdsinclen,summary,pafi-rs,0,false,0.223454,true,true,true,true,0,0 (equal-weight; volce disabled),2,2,0,,,,,external callee omitted=SDS_TYPE_5_LEN,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsinclen_summary_closure.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsinclen__closure.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsjoin__closure.c,sdsjoin,summary,pafi-rs,0,false,0.665766,true,true,true,true,0,0 (equal-weight; volce disabled),4,9,3,,,,,external callee omitted=strlen | external callee omitted=sdssetlen | external callee omitted=memcpy | external callee omitted=sdsMakeRoomFor | external callee omitted=sdslen | external callee omitted=sdsnewlen,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsjoin_summary_closure.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsjoin__closure.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,entry_only,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsjoinsds__entry_only.c,sdsjoinsds,summary,pafi-rs,0,false,0.370162,true,true,true,true,0,0 (equal-weight; volce disabled),1,5,0,,,,,external callee omitted=sdscatlen | external callee omitted=sdscatsds | external callee omitted=sdsempty,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsjoinsds_summary_entry_only.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsjoinsds__entry_only.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsll2str__auto_compat.c,sdsll2str,summary,pafi-rs,0,false,0.084885,true,true,true,true,1,0.5 (equal-weight; volce disabled),1,4,0,,,,,,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsll2str_summary_auto_compat.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsll2str__auto_compat.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsmapchars__closure.c,sdsmapchars,summary,pafi-rs,0,false,1.033842,true,true,true,true,0,0 (equal-weight; volce disabled),1,14,0,,,,,external callee omitted=sdslen,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsmapchars_summary_closure.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsmapchars__closure.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsnew__closure.c,sdsnew,summary,pafi-rs,0,false,0.213797,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,external callee omitted=sdsnewlen | external callee omitted=strlen,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsnew_summary_closure.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsnew__closure.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsrange__auto_compat.c,sdsrange,summary,pafi-rs,0,false,0.135493,true,true,true,true,1,0.5 (equal-weight; volce disabled),1,8,0,,,,,,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsrange_summary_auto_compat.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsrange__auto_compat.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,type_erased,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdssetalloc__type_erased.c,sdssetalloc,summary,pafi-rs,0,false,0.043767,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdssetalloc_summary_type_erased.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdssetalloc__type_erased.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdssetlen__auto_compat.c,sdssetlen,summary,pafi-rs,0,false,0.092314,true,true,true,true,1,0.5 (equal-weight; volce disabled),1,4,0,,,,,,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdssetlen_summary_auto_compat.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdssetlen__auto_compat.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdssplit__auto_compat.c,sdssplit,summary,pafi-rs,0,false,0.042484,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdssplit_summary_auto_compat.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdssplit__auto_compat.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdssplitargs__auto_compat.c,sdssplitargs,summary,pafi-rs,0,false,0.042373,true,true,true,true,0,0 (equal-weight; volce disabled),1,1,0,,,,,,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdssplitargs_summary_auto_compat.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdssplitargs__auto_compat.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdstolower__closure.c,sdstolower,summary,pafi-rs,0,false,0.293054,true,true,true,true,0,0 (equal-weight; volce disabled),1,3,0,,,,,external callee omitted=tolower | external callee omitted=sdslen,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdstolower_summary_closure.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdstolower__closure.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdstoupper__closure.c,sdstoupper,summary,pafi-rs,0,false,0.299718,true,true,true,true,0,0 (equal-weight; volce disabled),1,3,0,,,,,external callee omitted=toupper | external callee omitted=sdslen,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdstoupper_summary_closure.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdstoupper__closure.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,auto_compat,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdstrim__auto_compat.c,sdstrim,summary,pafi-rs,0,false,0.077367,true,true,true,true,2,1 (equal-weight; volce disabled),1,4,0,,,,,,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdstrim_summary_auto_compat.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdstrim__auto_compat.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,closure,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsull2str__closure.c,sdsull2str,summary,pafi-rs,0,false,0.255444,true,true,true,true,0,0 (equal-weight; volce disabled),1,3,0,,,,,,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsull2str_summary_closure.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsull2str__closure.c
sds,/workspace/scratch/a7cf60f43951/testcase/sds,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/sds_sds_flat.c,compat_entry,/workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsupdatelen__compat_entry.c,sdsupdatelen,summary,pafi-rs,0,false,0.059511,true,true,true,true,0,0 (equal-weight; volce disabled),1,2,0,,,,,,,,,/workspace/scratch/a7cf60f43951/testcase/_eppather_runs/20260814_173835/sds/sds_sds_sds_flat_sdsupdatelen_summary_compat_entry.log,/workspace/scratch/a7cf60f43951/cnip-e2e -s --maxloop 2 --maxpaths 80 /workspace/scratch/a7cf60f43951/testcase/_eppather_preprocessed/sds/slices/sds_sds_flat__sdsupdatelen__compat_entry.c
